"case","seed","epw","afn","area","atm","azimuth","boundaries","cdh","envelope","hvac","lights","shgc"
"afn_max_area_600_atm_11_azi_51.67_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_14.67_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",500,11,51.67,"outdoors",44105,"heavy","vrf",14.67,0.68
"afn_max_area_29_atm_11_azi_51.67_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_14.67_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",371.3,11,51.67,"outdoors",44105,"heavy","vrf",14.67,0.68
"afn_max_area_600_atm_5_azi_51.67_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_14.67_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",500,5,51.67,"outdoors",44105,"heavy","vrf",14.67,0.68
"afn_max_area_600_atm_11_azi_239.74_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_14.67_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",500,11,239.74,"outdoors",44105,"heavy","vrf",14.67,0.68
"afn_max_area_600_atm_11_azi_51.67_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_14.67_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",500,11,51.67,"outdoors",51572,"heavy","vrf",14.67,0.68
"afn_max_area_600_atm_11_azi_51.67_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_18.27_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",500,11,51.67,"outdoors",44105,"heavy","vrf",18.27,0.68
"afn_max_area_600_atm_11_azi_51.67_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_14.67_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",500,11,51.67,"outdoors",44105,"heavy","vrf",14.67,0.41
"afn_max_area_29_atm_5_azi_239.74_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_18.27_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",371.3,5,239.74,"outdoors",51572,"heavy","vrf",18.27,0.41
"afn_max_area_600_atm_5_azi_239.74_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_18.27_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",500,5,239.74,"outdoors",51572,"heavy","vrf",18.27,0.41
"afn_max_area_29_atm_11_azi_239.74_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_18.27_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",371.3,11,239.74,"outdoors",51572,"heavy","vrf",18.27,0.41
"afn_max_area_29_atm_5_azi_51.67_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_18.27_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",371.3,5,51.67,"outdoors",51572,"heavy","vrf",18.27,0.41
"afn_max_area_29_atm_5_azi_239.74_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_18.27_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",371.3,5,239.74,"outdoors",44105,"heavy","vrf",18.27,0.41
"afn_max_area_29_atm_5_azi_239.74_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_14.67_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",371.3,5,239.74,"outdoors",51572,"heavy","vrf",14.67,0.41
"afn_max_area_29_atm_5_azi_239.74_bounds_outdoors_cdh_56_env_heavy_hvac_vrf_lights_18.27_shgc_0.68","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Rondonopolis.867280_INMET","max",371.3,5,239.74,"outdoors",51572,"heavy","vrf",18.27,0.68
"afn_max_area_300_atm_9_azi_175.23_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_19.95_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",603.1,9,175.23,"outdoors",24098,"heavy","vrf",19.95,0.59
"afn_max_area_734_atm_9_azi_175.23_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_19.95_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",410,9,175.23,"outdoors",24098,"heavy","vrf",19.95,0.59
"afn_max_area_300_atm_13_azi_175.23_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_19.95_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",603.1,13,175.23,"outdoors",24098,"heavy","vrf",19.95,0.59
"afn_max_area_300_atm_9_azi_121.49_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_19.95_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",603.1,9,121.49,"outdoors",24098,"heavy","vrf",19.95,0.59
"afn_max_area_300_atm_9_azi_175.23_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_19.95_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",603.1,9,175.23,"outdoors",8668,"heavy","vrf",19.95,0.59
"afn_max_area_300_atm_9_azi_175.23_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_17.58_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",603.1,9,175.23,"outdoors",24098,"heavy","vrf",17.58,0.59
"afn_max_area_300_atm_9_azi_175.23_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_19.95_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",603.1,9,175.23,"outdoors",24098,"heavy","vrf",19.95,0.42
"afn_max_area_734_atm_13_azi_121.49_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_17.58_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",410,13,121.49,"outdoors",8668,"heavy","vrf",17.58,0.42
"afn_max_area_300_atm_13_azi_121.49_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_17.58_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",603.1,13,121.49,"outdoors",8668,"heavy","vrf",17.58,0.42
"afn_max_area_734_atm_9_azi_121.49_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_17.58_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",410,9,121.49,"outdoors",8668,"heavy","vrf",17.58,0.42
"afn_max_area_734_atm_13_azi_175.23_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_17.58_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",410,13,175.23,"outdoors",8668,"heavy","vrf",17.58,0.42
"afn_max_area_734_atm_13_azi_121.49_bounds_outdoors_cdh_102_env_heavy_hvac_vrf_lights_17.58_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Tramandai.869900_INMET","max",410,13,121.49,"outdoors",24098,"heavy","vrf",17.58,0.42
"afn_max_area_734_atm_13_azi_121.49_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_19.95_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",410,13,121.49,"outdoors",8668,"heavy","vrf",19.95,0.42
"afn_max_area_734_atm_13_azi_121.49_bounds_outdoors_cdh_103_env_heavy_hvac_vrf_lights_17.58_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Vacaria.869660_INMET","max",410,13,121.49,"outdoors",8668,"heavy","vrf",17.58,0.59
"afn_max_area_698_atm_16_azi_356.23_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_12.45_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",424,16,356.23,"outdoors",23415,"heavy","vrf",12.45,0.34
"afn_max_area_336_atm_16_azi_356.23_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_12.45_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",1028.4,16,356.23,"outdoors",23415,"heavy","vrf",12.45,0.34
"afn_max_area_698_atm_6_azi_356.23_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_12.45_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",424,6,356.23,"outdoors",23415,"heavy","vrf",12.45,0.34
"afn_max_area_698_atm_16_azi_302.49_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_12.45_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",424,16,302.49,"outdoors",23415,"heavy","vrf",12.45,0.34
"afn_max_area_698_atm_16_azi_356.23_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_12.45_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",424,16,356.23,"outdoors",33024,"heavy","vrf",12.45,0.34
"afn_max_area_698_atm_16_azi_356.23_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_10.08_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",424,16,356.23,"outdoors",23415,"heavy","vrf",10.08,0.34
"afn_max_area_698_atm_16_azi_356.23_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_12.45_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",424,16,356.23,"outdoors",23415,"heavy","vrf",12.45,0.67
"afn_max_area_336_atm_6_azi_302.49_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_10.08_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",1028.4,6,302.49,"outdoors",33024,"heavy","vrf",10.08,0.67
"afn_max_area_698_atm_6_azi_302.49_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_10.08_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",424,6,302.49,"outdoors",33024,"heavy","vrf",10.08,0.67
"afn_max_area_336_atm_16_azi_302.49_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_10.08_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",1028.4,16,302.49,"outdoors",33024,"heavy","vrf",10.08,0.67
"afn_max_area_336_atm_6_azi_356.23_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_10.08_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",1028.4,6,356.23,"outdoors",33024,"heavy","vrf",10.08,0.67
"afn_max_area_336_atm_6_azi_302.49_bounds_outdoors_cdh_42_env_heavy_hvac_vrf_lights_10.08_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Vicosa.836420_INMET","max",1028.4,6,302.49,"outdoors",23415,"heavy","vrf",10.08,0.67
"afn_max_area_336_atm_6_azi_302.49_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_12.45_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",1028.4,6,302.49,"outdoors",33024,"heavy","vrf",12.45,0.67
"afn_max_area_336_atm_6_azi_302.49_bounds_outdoors_cdh_43_env_heavy_hvac_vrf_lights_10.08_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Campo.Grande.Intl.AP.868100_INMET","max",1028.4,6,302.49,"outdoors",33024,"heavy","vrf",10.08,0.34
"afn_max_area_101_atm_6_azi_84.73_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_16.2_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",722.4,6,84.73,"outdoors",61466,"heavy","vrf",16.2,0.46
"afn_max_area_137_atm_6_azi_84.73_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_16.2_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",964,6,84.73,"outdoors",61466,"heavy","vrf",16.2,0.46
"afn_max_area_101_atm_16_azi_84.73_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_16.2_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",722.4,16,84.73,"outdoors",61466,"heavy","vrf",16.2,0.46
"afn_max_area_101_atm_6_azi_30.99_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_16.2_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",722.4,6,30.99,"outdoors",61466,"heavy","vrf",16.2,0.46
"afn_max_area_101_atm_6_azi_84.73_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_16.2_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",722.4,6,84.73,"outdoors",72895,"heavy","vrf",16.2,0.46
"afn_max_area_101_atm_6_azi_84.73_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_13.83_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",722.4,6,84.73,"outdoors",61466,"heavy","vrf",13.83,0.46
"afn_max_area_101_atm_6_azi_84.73_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_16.2_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",722.4,6,84.73,"outdoors",61466,"heavy","vrf",16.2,0.3
"afn_max_area_137_atm_16_azi_30.99_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_13.83_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",964,16,30.99,"outdoors",72895,"heavy","vrf",13.83,0.3
"afn_max_area_101_atm_16_azi_30.99_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_13.83_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",722.4,16,30.99,"outdoors",72895,"heavy","vrf",13.83,0.3
"afn_max_area_137_atm_6_azi_30.99_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_13.83_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",964,6,30.99,"outdoors",72895,"heavy","vrf",13.83,0.3
"afn_max_area_137_atm_16_azi_84.73_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_13.83_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",964,16,84.73,"outdoors",72895,"heavy","vrf",13.83,0.3
"afn_max_area_137_atm_16_azi_30.99_bounds_outdoors_cdh_12_env_heavy_hvac_vrf_lights_13.83_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Valenca.866760_INMET","max",964,16,30.99,"outdoors",61466,"heavy","vrf",13.83,0.3
"afn_max_area_137_atm_16_azi_30.99_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_16.2_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",964,16,30.99,"outdoors",72895,"heavy","vrf",16.2,0.3
"afn_max_area_137_atm_16_azi_30.99_bounds_outdoors_cdh_73_env_heavy_hvac_vrf_lights_13.83_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Parnaiba.817520_INMET","max",964,16,30.99,"outdoors",72895,"heavy","vrf",13.83,0.46
"afn_max_area_499_atm_13_azi_265.73_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_23.7_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",1436,13,265.73,"outdoors",38258,"heavy","vrf",23.7,0.71
"afn_max_area_535_atm_13_azi_265.73_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_23.7_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",900,13,265.73,"outdoors",38258,"heavy","vrf",23.7,0.71
"afn_max_area_499_atm_9_azi_265.73_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_23.7_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",1436,9,265.73,"outdoors",38258,"heavy","vrf",23.7,0.71
"afn_max_area_499_atm_13_azi_211.99_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_23.7_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",1436,13,211.99,"outdoors",38258,"heavy","vrf",23.7,0.71
"afn_max_area_499_atm_13_azi_265.73_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_23.7_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",1436,13,265.73,"outdoors",71394,"heavy","vrf",23.7,0.71
"afn_max_area_499_atm_13_azi_265.73_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_21.33_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",1436,13,265.73,"outdoors",38258,"heavy","vrf",21.33,0.71
"afn_max_area_499_atm_13_azi_265.73_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_23.7_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",1436,13,265.73,"outdoors",38258,"heavy","vrf",23.7,0.55
"afn_max_area_535_atm_9_azi_211.99_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_21.33_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",900,9,211.99,"outdoors",71394,"heavy","vrf",21.33,0.55
"afn_max_area_499_atm_9_azi_211.99_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_21.33_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",1436,9,211.99,"outdoors",71394,"heavy","vrf",21.33,0.55
"afn_max_area_535_atm_13_azi_211.99_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_21.33_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",900,13,211.99,"outdoors",71394,"heavy","vrf",21.33,0.55
"afn_max_area_535_atm_9_azi_265.73_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_21.33_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",900,9,265.73,"outdoors",71394,"heavy","vrf",21.33,0.55
"afn_max_area_535_atm_9_azi_211.99_bounds_outdoors_cdh_72_env_heavy_hvac_vrf_lights_21.33_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PI_Caracol.819880_INMET","max",900,9,211.99,"outdoors",38258,"heavy","vrf",21.33,0.55
"afn_max_area_535_atm_9_azi_211.99_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_23.7_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",900,9,211.99,"outdoors",71394,"heavy","vrf",23.7,0.55
"afn_max_area_535_atm_9_azi_211.99_bounds_outdoors_cdh_13_env_heavy_hvac_vrf_lights_21.33_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET","max",900,9,211.99,"outdoors",71394,"heavy","vrf",21.33,0.71
"afn_max_area_2_atm_14_azi_220.48_bounds_outdoors_cdh_117_env_heavy_hvac_vrf_lights_14.33_shgc_0.27","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_TO_Araguaina.819000_INMET","max",217,14,220.48,"outdoors",61296,"heavy","vrf",14.33,0.27
"afn_max_area_435_atm_14_azi_220.48_bounds_outdoors_cdh_117_env_heavy_hvac_vrf_lights_14.33_shgc_0.27","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_TO_Araguaina.819000_INMET","max",1117,14,220.48,"outdoors",61296,"heavy","vrf",14.33,0.27
"afn_max_area_2_atm_14_azi_347.74_bounds_outdoors_cdh_117_env_heavy_hvac_vrf_lights_14.33_shgc_0.27","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_TO_Araguaina.819000_INMET","max",217,14,347.74,"outdoors",61296,"heavy","vrf",14.33,0.27
"afn_max_area_2_atm_14_azi_220.48_bounds_outdoors_cdh_28_env_heavy_hvac_vrf_lights_14.33_shgc_0.27","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Alto.Parnaiba.829700_INMET","max",217,14,220.48,"outdoors",57902,"heavy","vrf",14.33,0.27
"afn_max_area_2_atm_14_azi_220.48_bounds_outdoors_cdh_117_env_heavy_hvac_vrf_lights_15.7_shgc_0.27","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_TO_Araguaina.819000_INMET","max",217,14,220.48,"outdoors",61296,"heavy","vrf",15.7,0.27
"afn_max_area_2_atm_14_azi_220.48_bounds_outdoors_cdh_117_env_heavy_hvac_vrf_lights_14.33_shgc_0.49","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_TO_Araguaina.819000_INMET","max",217,14,220.48,"outdoors",61296,"heavy","vrf",14.33,0.49
"afn_max_area_435_atm_14_azi_347.74_bounds_outdoors_cdh_28_env_heavy_hvac_vrf_lights_15.7_shgc_0.49","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Alto.Parnaiba.829700_INMET","max",1117,14,347.74,"outdoors",57902,"heavy","vrf",15.7,0.49
"afn_max_area_2_atm_14_azi_347.74_bounds_outdoors_cdh_28_env_heavy_hvac_vrf_lights_15.7_shgc_0.49","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Alto.Parnaiba.829700_INMET","max",217,14,347.74,"outdoors",57902,"heavy","vrf",15.7,0.49
"afn_max_area_435_atm_14_azi_220.48_bounds_outdoors_cdh_28_env_heavy_hvac_vrf_lights_15.7_shgc_0.49","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Alto.Parnaiba.829700_INMET","max",1117,14,220.48,"outdoors",57902,"heavy","vrf",15.7,0.49
"afn_max_area_435_atm_14_azi_347.74_bounds_outdoors_cdh_117_env_heavy_hvac_vrf_lights_15.7_shgc_0.49","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_TO_Araguaina.819000_INMET","max",1117,14,347.74,"outdoors",61296,"heavy","vrf",15.7,0.49
"afn_max_area_435_atm_14_azi_347.74_bounds_outdoors_cdh_28_env_heavy_hvac_vrf_lights_14.33_shgc_0.49","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Alto.Parnaiba.829700_INMET","max",1117,14,347.74,"outdoors",57902,"heavy","vrf",14.33,0.49
"afn_max_area_435_atm_14_azi_347.74_bounds_outdoors_cdh_28_env_heavy_hvac_vrf_lights_15.7_shgc_0.27","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Alto.Parnaiba.829700_INMET","max",1117,14,347.74,"outdoors",57902,"heavy","vrf",15.7,0.27
"afn_max_area_400_atm_8_azi_39.48_bounds_outdoors_cdh_57_env_heavy_hvac_vrf_lights_21.83_shgc_0.52","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Sorriso.866450_INMET","max",768,8,39.48,"outdoors",52533,"heavy","vrf",21.83,0.52
"afn_max_area_37_atm_8_azi_39.48_bounds_outdoors_cdh_57_env_heavy_hvac_vrf_lights_21.83_shgc_0.52","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Sorriso.866450_INMET","max",391.9,8,39.48,"outdoors",52533,"heavy","vrf",21.83,0.52
"afn_max_area_400_atm_8_azi_166.74_bounds_outdoors_cdh_57_env_heavy_hvac_vrf_lights_21.83_shgc_0.52","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Sorriso.866450_INMET","max",768,8,166.74,"outdoors",52533,"heavy","vrf",21.83,0.52
"afn_max_area_400_atm_8_azi_39.48_bounds_outdoors_cdh_88_env_heavy_hvac_vrf_lights_21.83_shgc_0.52","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RJ_Rio.de.Janeiro-Vila.Militar.868790_INMET","max",768,8,39.48,"outdoors",45016,"heavy","vrf",21.83,0.52
"afn_max_area_400_atm_8_azi_39.48_bounds_outdoors_cdh_57_env_heavy_hvac_vrf_lights_23.2_shgc_0.52","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Sorriso.866450_INMET","max",768,8,39.48,"outdoors",52533,"heavy","vrf",23.2,0.52
"afn_max_area_400_atm_8_azi_39.48_bounds_outdoors_cdh_57_env_heavy_hvac_vrf_lights_21.83_shgc_0.74","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Sorriso.866450_INMET","max",768,8,39.48,"outdoors",52533,"heavy","vrf",21.83,0.74
"afn_max_area_37_atm_8_azi_166.74_bounds_outdoors_cdh_88_env_heavy_hvac_vrf_lights_23.2_shgc_0.74","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RJ_Rio.de.Janeiro-Vila.Militar.868790_INMET","max",391.9,8,166.74,"outdoors",45016,"heavy","vrf",23.2,0.74
"afn_max_area_400_atm_8_azi_166.74_bounds_outdoors_cdh_88_env_heavy_hvac_vrf_lights_23.2_shgc_0.74","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RJ_Rio.de.Janeiro-Vila.Militar.868790_INMET","max",768,8,166.74,"outdoors",45016,"heavy","vrf",23.2,0.74
